datetime,id,mmsi,NavigationalStatus,SpeedOverGround_SOG,CourseOverGround_COG,Heading,VesselType,width,length,draught,Rotation,Speed,Rudder,WindDirection,WindSpeed_Knots,Class,Vessel_SK,Time_SK,Route_SK,Weather_SK,Position_SK,Sensor_SK,Navigation_SK,FuelConsumption_Liters,ShipSpeed_Knots,EngineTemperature_C,TravelDistance_Miles,Latitude,Longitude,WaveHeight_Meters,AirTemperature_C,DeparturePort,ArrivalPort,RouteName,VesselName,IMONumber,Flag,YearBuilt,GrossTonnage,Deadweight,SensorType,Status,LastCalibrationDate
2024-01-04 11:03:00,4983,211315100,Under way using engine,16.7,192.0,190.0,Cargo,22.0,155.0,8.0,518.75,30.9,9.72,209.27,28.91,1,4984,1379,8,6,12,43,4,443.37,30.9,81.22,18.88,1.9013,123.840301,1.64,33.66,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_4984,IMO9301322,Indonesia,2010,29424,37181,GPS,Inactive,2023-01-17
2024-01-04 11:04:00,4984,219850000,Under way using engine,6.9,286.6,279.0,Tug,9.0,33.0,7.5,322.57,-6.77,-26.71,160.39,-16.71,1,4985,1655,5,5,43,42,15,206.41,6.77,119.81,14.98,-4.46399,115.599308,2.96,22.96,Port Klang,Belawan,Port Klang to Belawan,Ship_4985,IMO9628924,Liberia,2006,8477,24281,GPS,Inactive,2023-08-14
2024-01-04 11:05:00,4985,219353000,Under way using engine,8.7,137.8,147.0,Tanker,32.0,183.0,7.4,413.65,39.91,-0.83,286.52,13.96,1,4986,1357,9,8,84,13,16,82.57,39.91,80.38,90.88,-1.92548,135.491434,1.36,28.68,Surabaya,Makassar,Surabaya to Makassar,Ship_4986,IMO9201462,Panama,1991,25509,43970,Fuel Meter,Active,2022-08-22
2024-01-04 11:06:00,4986,219028014,Under way using engine,11.0,163.2,167.0,Cargo,32.0,200.0,13.5,242.38,5.01,-30.01,233.77,-12.96,1,4987,1187,9,2,29,7,15,409.52,5.01,103.27,11.57,-9.492042,120.514236,2.77,31.87,Surabaya,Makassar,Surabaya to Makassar,Ship_4987,IMO9231440,Singapore,2020,43249,48416,Gyroscope,Active,2023-06-26
2024-01-04 11:07:00,4987,257730000,Under way using engine,15.1,155.9,157.0,Passenger,24.0,134.0,5.5,-640.55,36.75,19.43,233.61,28.23,1,4988,1321,9,7,49,10,8,299.76,36.75,117.64,76.28,-6.56331,131.554588,1.07,28.97,Surabaya,Makassar,Surabaya to Makassar,Ship_4988,IMO9917559,Singapore,1990,6734,13687,Anemometer,Inactive,2023-12-11
2024-01-04 11:08:00,4988,314460000,Under way using engine,10.5,164.8,167.0,Cargo,19.0,115.0,5.3,475.54,-9.7,0.36,107.02,42.36,1,4989,1449,1,4,3,28,19,252.23,9.7,114.83,11.77,3.16526,133.517129,1.6,33.35,Port Klang,Belawan,Port Klang to Belawan,Ship_4989,IMO9109944,Panama,2012,5915,15094,Gyroscope,Active,2023-01-04
2024-01-04 11:09:00,4989,255806224,Under way using engine,13.0,302.9,300.0,Tanker,19.0,118.0,7.7,-363.6,-15.65,-3.87,191.42,28.13,1,4990,1473,2,1,69,4,15,132.5,15.65,92.16,14.36,-0.628085,116.436049,4.06,32.5,Surabaya,Belawan,Surabaya to Belawan,Ship_4990,IMO9040477,Panama,2009,21546,38360,Engine Sensor,Inactive,2022-09-07
2024-01-04 11:10:00,4990,538007532,Under way using engine,8.9,137.0,142.0,Tanker,27.0,183.0,7.6,206.98,39.51,14.94,255.47,8.31,1,4991,1012,3,5,60,32,18,91.78,39.51,101.88,111.4,-7.845511,116.464182,3.15,22.98,Surabaya,Belawan,Surabaya to Belawan,Ship_4991,IMO9338803,Indonesia,2022,35581,51992,GPS,Maintenance Required,2022-07-08
2024-01-04 11:11:00,4991,538006798,Under way using engine,10.9,222.1,212.0,Cargo,32.0,198.0,12.1,-172.46,8.78,16.36,123.64,2.56,1,4992,1183,4,3,66,22,11,175.43,8.78,96.45,24.43,-1.630804,109.866785,3.55,28.35,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_4992,IMO9073112,Panama,1992,9543,29346,Fuel Meter,Inactive,2022-10-10
2024-01-04 11:12:00,4992,244878000,Under way using engine,12.5,9.0,8.0,Tanker,17.0,119.0,6.5,-568.67,9.13,10.79,10.15,13.72,1,4993,1110,9,4,87,20,9,373.51,9.13,87.33,10.1,-9.866634,132.266759,4.04,23.13,Surabaya,Makassar,Surabaya to Makassar,Ship_4993,IMO9034238,Marshall Islands,2007,5124,15932,Gyroscope,Maintenance Required,2022-03-29
2024-01-04 11:13:00,4993,308803000,Under way using engine,16.6,15.6,16.0,Cargo,25.0,148.0,6.8,-301.81,16.11,12.61,-29.56,12.56,1,4994,1926,6,7,90,48,1,235.3,16.11,77.22,14.82,-9.323135,132.214111,3.46,29.4,Port Klang,Makassar,Port Klang to Makassar,Ship_4994,IMO9892276,Liberia,2022,33123,39563,Engine Sensor,Active,2023-06-08
2024-01-04 11:14:00,4994,255806370,Under way using engine,16.3,51.8,54.0,Cargo,23.0,141.0,6.7,-423.33,26.79,5.92,163.8,42.36,1,4995,1507,1,5,26,20,9,306.6,26.79,110.17,38.53,2.373969,96.308365,3.95,27.48,Port Klang,Belawan,Port Klang to Belawan,Ship_4995,IMO9039642,Singapore,2014,5177,14422,Gyroscope,Maintenance Required,2022-03-29
2024-01-04 11:15:00,4995,244810730,Under way using engine,9.5,57.1,57.0,Cargo,11.0,87.0,4.2,-197.54,43.06,-39.47,-163.53,13.25,1,4996,1289,9,4,71,6,12,86.92,43.06,74.52,26.74,1.853803,121.752172,0.24,28.68,Surabaya,Makassar,Surabaya to Makassar,Ship_4996,IMO9909965,Liberia,1998,45467,47663,Fuel Meter,Active,2023-02-07
2024-01-04 11:16:00,4996,538002779,Under way using engine,12.3,327.4,327.0,Tanker,32.0,195.0,10.9,-402.02,-3.8,-5.34,236.94,27.16,1,4997,1294,6,1,74,9,2,105.46,3.8,100.48,3.44,-0.012904,133.565199,3.51,33.72,Port Klang,Makassar,Port Klang to Makassar,Ship_4997,IMO9548642,Indonesia,1996,6821,20304,AIS,Active,2023-11-16
2024-01-04 11:17:00,4997,377444000,Under way using engine,10.6,93.3,95.0,Cargo,12.0,74.0,3.3,224.79,5.69,-19.41,218.88,37.79,1,4998,1450,4,6,69,28,11,55.09,5.69,99.72,8.25,0.451476,98.655811,4.3,33.29,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_4998,IMO9294659,Panama,2015,29795,45398,Gyroscope,Active,2023-01-04
2024-01-04 11:18:00,4998,219592000,Under way using engine,17.9,8.5,7.0,Passenger,26.0,169.0,6.3,488.21,12.19,18.31,145.63,11.45,1,4999,1903,4,6,47,13,14,352.98,12.19,86.74,13.37,3.615365,123.045802,3.71,23.74,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_4999,IMO9733791,Indonesia,2013,21923,38329,Fuel Meter,Active,2022-08-22
2024-01-04 11:19:00,4999,219011922,Under way using engine,10.2,145.4,145.0,Tanker,13.0,83.0,5.5,35.18,7.09,-41.3,-175.91,-20.86,1,5000,1214,3,7,76,31,2,169.0,7.09,76.77,16.61,4.442951,137.214941,3.61,30.61,Surabaya,Belawan,Surabaya to Belawan,Ship_5000,IMO9277602,Indonesia,2002,45976,53337,AIS,Maintenance Required,2022-12-13
2024-01-04 11:20:00,5000,236452000,Under way using engine,9.7,162.9,162.0,Cargo,15.0,90.0,3.6,-265.7,27.89,-40.87,249.7,-0.33,1,5001,1973,7,1,96,39,15,485.12,27.89,109.98,77.04,-8.916322,112.930914,1.68,24.77,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5001,IMO9663312,Liberia,1996,42513,50176,Engine Sensor,Maintenance Required,2023-03-26
2024-01-04 11:21:00,5001,257182000,Under way using engine,19.3,340.6,338.0,Passenger,36.0,224.0,6.9,-262.09,-16.88,-1.63,-132.62,-18.9,1,5002,1631,3,4,42,14,18,188.81,16.88,93.1,46.81,1.817306,139.435683,4.11,25.37,Surabaya,Belawan,Surabaya to Belawan,Ship_5002,IMO9540059,Marshall Islands,2011,32659,36490,Fuel Meter,Active,2023-03-27
2024-01-04 11:22:00,5002,219005863,Unknown value,7.8,352.7,,Fishing,4.0,12.0,,-765.53,15.19,-35.32,-127.5,8.95,1,5003,1893,2,9,31,22,14,213.63,15.19,106.26,30.54,0.513254,124.989173,1.64,27.83,Surabaya,Belawan,Surabaya to Belawan,Ship_5003,IMO9209787,Panama,1995,36209,42898,Fuel Meter,Inactive,2022-10-10
2024-01-04 11:23:00,5003,219005956,Engaged in fishing,2.7,350.4,342.0,Fishing,4.0,14.0,,-468.55,26.2,16.27,77.69,-11.85,1,5004,1566,8,6,22,37,12,261.27,26.2,70.82,59.18,-3.855363,117.440056,4.28,33.88,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5004,IMO9690727,Marshall Islands,2005,46522,65582,Fuel Meter,Active,2022-06-27
2024-01-04 11:24:00,5004,259468000,Under way using engine,13.1,137.1,137.0,Cargo,18.0,129.0,6.3,-472.6,21.22,6.63,236.8,-17.59,1,5005,1026,4,2,17,45,10,193.61,21.22,73.73,36.82,-6.756572,137.828977,4.37,29.02,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5005,IMO9565573,Marshall Islands,1998,33325,52061,AIS,Inactive,2022-10-07
2024-01-04 11:25:00,5005,212503000,Under way using engine,10.1,328.0,326.0,Cargo,13.0,88.0,5.3,24.87,-2.24,20.78,232.34,-0.24,1,5006,1629,8,4,84,24,14,417.85,2.24,78.79,1.94,-5.590941,109.071847,2.11,29.6,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5006,IMO9646739,Panama,2015,39512,58121,AIS,Inactive,2022-08-25
2024-01-04 11:26:00,5006,238265000,Under way using engine,12.7,6.3,4.0,Tanker,32.0,195.0,10.9,-192.3,41.2,-23.82,-116.81,16.14,1,5007,1732,1,6,20,8,15,444.29,41.2,75.69,86.01,-5.345269,103.753676,1.07,26.44,Port Klang,Belawan,Port Klang to Belawan,Ship_5007,IMO9845191,Panama,2001,35594,45627,Anemometer,Inactive,2023-06-16
2024-01-04 11:27:00,5007,311062200,Under way using engine,15.7,220.0,219.0,Cargo,24.0,164.0,8.6,-281.85,-13.7,16.66,56.8,3.79,1,5008,1230,5,4,8,15,5,54.97,13.7,79.59,18.84,-7.732799,129.60142,2.67,30.23,Port Klang,Belawan,Port Klang to Belawan,Ship_5008,IMO9998096,Marshall Islands,2000,49327,56691,Anemometer,Inactive,2024-01-26
2024-01-04 11:28:00,5008,255806370,Under way using engine,16.6,54.1,56.0,Cargo,23.0,141.0,6.7,-504.27,35.66,23.2,-115.61,6.47,1,5009,1564,9,7,98,41,2,344.6,35.66,104.32,18.35,-1.20052,121.521591,2.19,23.78,Surabaya,Makassar,Surabaya to Makassar,Ship_5009,IMO9846346,Indonesia,2000,23121,39825,GPS,Maintenance Required,2023-03-26
2024-01-04 11:29:00,5009,269144000,Under way using engine,14.0,341.3,339.0,Cargo,30.0,180.0,9.5,-739.29,18.2,1.07,203.54,32.88,1,5010,1806,1,3,49,6,6,358.74,18.2,72.35,35.26,-2.357259,130.521871,3.7,30.05,Port Klang,Belawan,Port Klang to Belawan,Ship_5010,IMO9099875,Liberia,2011,3572,5217,Fuel Meter,Active,2023-02-07
2024-01-04 11:30:00,5010,219076000,Under way using engine,13.1,184.9,186.0,Tanker,22.0,141.0,8.7,-459.4,39.32,21.82,53.69,-4.99,1,5011,1320,4,6,87,23,12,482.64,39.32,71.89,39.16,-0.472409,100.308546,0.2,27.11,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5011,IMO9048184,Liberia,2001,40097,49733,Anemometer,Active,2023-07-09
2024-01-04 11:31:00,5011,377764000,Under way using engine,8.8,349.6,347.0,Cargo,10.0,78.0,3.3,-50.0,-8.42,18.96,139.12,14.38,1,5012,1912,6,4,38,25,2,216.68,8.42,71.58,22.87,-3.320609,105.62684,4.3,22.3,Port Klang,Makassar,Port Klang to Makassar,Ship_5012,IMO9158091,Singapore,2003,43130,54688,GPS,Active,2022-08-14
2024-01-04 11:32:00,5012,308803000,Under way using engine,16.4,12.7,13.0,Cargo,25.0,148.0,6.8,-138.41,-14.64,-25.41,-34.66,45.16,1,5013,1232,8,3,53,31,4,137.88,14.64,104.88,41.5,-0.817454,104.902961,3.86,32.87,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5013,IMO9708225,Panama,2017,17522,23483,AIS,Maintenance Required,2022-12-13
2024-01-04 11:33:00,5013,305170000,Under way using engine,10.1,338.1,336.0,Cargo,12.0,80.0,4.3,-666.3,32.68,-40.12,-12.68,-21.85,1,5014,1669,3,3,28,46,7,284.26,32.68,96.81,29.59,4.160328,103.703523,3.39,26.09,Surabaya,Belawan,Surabaya to Belawan,Ship_5014,IMO9258019,Singapore,2015,46006,51709,GPS,Inactive,2022-03-29
2024-01-04 11:34:00,5014,209657000,Under way using engine,6.8,337.3,341.0,Tug,9.0,32.0,7.5,-524.99,-12.3,-12.33,111.01,-3.55,1,5015,1436,5,2,77,29,16,251.4,12.3,88.51,7.05,-4.747871,121.077948,3.94,23.18,Port Klang,Belawan,Port Klang to Belawan,Ship_5015,IMO9307631,Panama,2013,660,17663,Gyroscope,Active,2022-08-15
2024-01-04 11:35:00,5015,219115000,Under way using engine,9.9,221.7,221.0,Cargo,36.0,200.0,8.9,-165.86,15.32,23.61,20.25,-7.5,1,5016,1780,7,3,29,23,1,406.28,15.32,103.78,7.81,-1.59354,128.172393,3.8,26.37,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5016,IMO9258531,Liberia,2017,4015,22490,Anemometer,Active,2023-07-09
2024-01-04 11:36:00,5016,220204000,Unknown value,6.2,24.9,24.0,Fishing,,,,501.86,33.87,-19.03,181.81,22.45,1,5017,1532,1,1,72,10,1,456.79,33.87,97.68,94.25,-9.899736,138.962396,2.4,22.62,Port Klang,Belawan,Port Klang to Belawan,Ship_5017,IMO9407723,Singapore,2022,28049,35234,Anemometer,Inactive,2023-12-11
2024-01-04 11:37:00,5017,538007400,Constrained by her draught,13.1,36.9,36.0,Cargo,32.0,225.0,13.0,138.44,41.44,11.67,-167.83,20.45,1,5018,1402,7,3,11,9,14,89.02,41.44,70.37,36.47,-0.083185,100.06699,4.45,22.27,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5018,IMO9463528,Panama,1994,31930,49501,AIS,Active,2023-11-16
2024-01-04 11:38:00,5018,311062200,Under way using engine,16.1,222.0,221.0,Cargo,24.0,164.0,8.6,-746.7,11.03,23.11,-10.52,30.72,1,5019,1052,8,9,47,49,11,430.96,11.03,111.93,17.52,-6.152626,126.121548,2.48,27.72,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5019,IMO9002142,Indonesia,1992,29991,35344,Anemometer,Inactive,2022-07-11
2024-01-04 11:39:00,5019,210051000,Under way using engine,12.9,162.6,159.0,Tanker,24.0,120.0,5.6,-304.04,6.95,18.78,50.24,30.7,1,5020,1786,8,4,45,13,12,459.04,6.95,87.51,4.47,-8.250241,107.483995,3.21,27.71,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5020,IMO9579704,Indonesia,2011,30324,42226,Fuel Meter,Active,2022-08-22
2024-01-04 11:40:00,5020,219849000,Power-driven vessel pushing ahead or towing alongside,6.5,134.0,143.0,Tug,20.0,130.0,4.9,494.43,29.59,-38.41,192.03,43.04,1,5021,1312,9,3,18,32,11,465.86,29.59,89.98,42.41,-1.853492,111.874848,3.47,23.11,Surabaya,Makassar,Surabaya to Makassar,Ship_5021,IMO9009378,Singapore,2002,1021,5632,GPS,Maintenance Required,2022-07-08
2024-01-04 11:41:00,5021,308919000,Under way using engine,11.6,166.0,167.0,Cargo,38.0,250.0,12.7,-658.8,41.07,3.76,-127.74,-16.51,1,5022,1280,6,8,50,49,6,393.94,41.07,109.11,101.18,-3.305319,125.52974,2.66,29.25,Port Klang,Makassar,Port Klang to Makassar,Ship_5022,IMO9926973,Marshall Islands,2015,47827,62373,Anemometer,Inactive,2022-07-11
2024-01-04 11:42:00,5022,219017105,Unknown value,7.7,94.2,99.0,Tug,5.0,15.0,1.6,-523.16,5.89,25.47,-85.01,-20.5,1,5023,1725,6,1,89,45,12,383.94,5.89,79.35,8.93,5.011954,102.004088,0.49,27.05,Port Klang,Makassar,Port Klang to Makassar,Ship_5023,IMO9069157,Liberia,1994,43623,56453,AIS,Inactive,2022-10-07
2024-01-04 11:43:00,5023,246541000,Under way using engine,10.4,136.1,139.0,Tanker,15.0,116.0,6.3,-564.9,28.98,-8.1,151.54,-21.53,1,5024,1030,2,5,49,41,12,56.7,28.98,70.5,70.68,-5.749353,117.630716,3.97,25.47,Surabaya,Belawan,Surabaya to Belawan,Ship_5024,IMO9711930,Singapore,2015,35440,42058,GPS,Maintenance Required,2023-03-26
2024-01-04 11:44:00,5024,215090000,Under way using engine,10.5,10.0,9.0,Tanker,17.0,105.0,6.0,490.61,-1.41,-38.48,-31.25,40.16,1,5025,1336,3,1,22,1,10,464.09,1.41,115.44,3.13,-1.177679,119.407724,1.78,24.03,Surabaya,Belawan,Surabaya to Belawan,Ship_5025,IMO9929296,Indonesia,1992,13907,17477,Fuel Meter,Maintenance Required,2023-09-26
2024-01-04 11:45:00,5025,246188000,Under way using engine,10.9,263.7,263.0,Cargo,13.0,111.0,5.7,545.4,44.54,-4.28,-131.99,-19.81,1,5026,1182,4,7,45,1,8,208.18,44.54,95.27,79.87,2.50379,135.458458,1.25,31.81,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5026,IMO9880189,Indonesia,2001,10682,23649,Fuel Meter,Maintenance Required,2023-09-26
2024-01-04 11:46:00,5026,319129600,Under way using engine,13.0,124.9,125.0,Tanker,42.0,244.0,7.2,41.47,36.23,-41.13,136.67,41.06,1,5027,1022,4,5,61,37,19,68.5,36.23,87.48,84.93,-6.526604,127.839511,3.59,31.79,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5027,IMO9633807,Indonesia,2013,17321,34561,Fuel Meter,Active,2022-06-27
2024-01-04 11:47:00,5027,636015562,Under way using engine,10.6,189.6,186.0,Tanker,46.0,250.0,13.6,430.5,28.42,15.71,115.19,-2.59,1,5028,1543,8,2,99,40,7,235.84,28.42,110.95,76.67,2.552525,137.886895,2.65,29.17,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5028,IMO9528177,Singapore,2011,4056,5964,Fuel Meter,Maintenance Required,2023-06-02
2024-01-04 11:48:00,5028,230368000,Under way using engine,19.1,109.5,111.0,Cargo,22.0,156.0,5.9,-213.56,-8.55,-0.05,-130.88,18.94,1,5029,1445,1,1,93,18,14,379.78,8.55,71.31,21.23,0.552708,139.082096,3.29,31.83,Port Klang,Belawan,Port Klang to Belawan,Ship_5029,IMO9211742,Liberia,2016,14088,29386,AIS,Active,2022-10-25
2024-01-04 11:49:00,5029,538009607,Constrained by her draught,10.8,33.2,34.0,Tanker,32.0,227.0,13.6,-654.27,-8.78,24.69,-129.74,35.98,1,5030,1073,4,7,21,36,4,248.88,8.78,80.11,19.57,5.796605,133.548655,2.33,27.65,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5030,IMO9981228,Liberia,2014,44545,52968,Anemometer,Maintenance Required,2024-01-09
2024-01-04 11:50:00,5030,538002779,Under way using engine,12.2,328.5,327.0,Tanker,32.0,195.0,10.9,65.47,35.67,-36.35,-29.37,39.23,1,5031,1009,4,1,71,31,1,391.1,35.67,77.76,80.42,5.216528,116.460225,0.21,33.44,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5031,IMO9678235,Singapore,2005,1612,19628,AIS,Maintenance Required,2022-12-13
2024-01-04 11:51:00,5031,538002779,Under way using engine,12.2,328.4,326.0,Tanker,32.0,195.0,10.9,568.32,4.43,-23.54,78.94,-4.5,1,5032,1483,1,3,61,1,8,279.23,4.43,106.89,4.0,-1.922145,114.496665,4.23,33.83,Port Klang,Belawan,Port Klang to Belawan,Ship_5032,IMO9663105,Liberia,1997,49842,55460,Fuel Meter,Maintenance Required,2023-09-26
2024-01-04 11:52:00,5032,259143000,Under way using engine,11.8,335.7,339.0,Cargo,16.0,119.0,5.9,516.27,33.46,2.94,27.29,-6.46,1,5033,1455,3,6,76,47,5,184.74,33.46,85.6,96.25,-6.882423,139.115917,1.06,27.49,Surabaya,Belawan,Surabaya to Belawan,Ship_5033,IMO9240806,Panama,2018,31983,48708,Anemometer,Maintenance Required,2022-02-02
2024-01-04 11:53:00,5033,219849000,Power-driven vessel pushing ahead or towing alongside,6.5,135.0,142.0,Tug,20.0,130.0,4.9,-59.64,34.99,-32.53,-29.26,-6.27,1,5034,1565,5,6,36,36,8,141.31,34.99,108.65,35.49,-8.857148,122.741995,4.24,23.01,Port Klang,Belawan,Port Klang to Belawan,Ship_5034,IMO9248650,Singapore,2000,28543,47732,Anemometer,Maintenance Required,2024-01-09
2024-01-04 11:54:00,5034,257182000,Under way using engine,19.7,343.6,342.0,Passenger,36.0,224.0,6.9,399.74,4.31,-22.53,33.29,20.67,1,5035,1563,6,7,24,9,8,239.5,4.31,72.07,5.91,-9.654296,136.071422,2.81,24.73,Port Klang,Makassar,Port Klang to Makassar,Ship_5035,IMO9142883,Liberia,2003,40219,54927,AIS,Active,2023-11-16
2024-01-04 11:55:00,5035,305286000,Under way using engine,10.7,115.2,116.0,Cargo,12.0,90.0,3.0,539.91,5.36,1.48,210.95,44.22,1,5036,1659,9,1,32,22,7,66.11,5.36,100.41,9.62,-1.287469,108.09706,1.06,22.19,Surabaya,Makassar,Surabaya to Makassar,Ship_5036,IMO9959098,Indonesia,1990,33221,51460,Fuel Meter,Inactive,2022-10-10
2024-01-04 11:56:00,5036,219252000,Under way using engine,7.7,139.0,140.0,Tanker,15.0,103.0,6.6,-18.25,31.25,-37.25,-126.26,10.22,1,5037,1159,9,7,91,28,19,240.14,31.25,85.91,25.48,3.047129,102.90608,3.84,28.93,Surabaya,Makassar,Surabaya to Makassar,Ship_5037,IMO9428478,Marshall Islands,2003,45795,53514,Gyroscope,Active,2023-01-04
2024-01-04 11:57:00,5037,305170000,Under way using engine,10.5,318.0,314.0,Cargo,12.0,80.0,4.3,543.8,-17.31,-3.68,0.72,9.86,1,5038,1881,9,2,96,26,4,80.88,17.31,79.35,34.34,-0.903052,132.686869,2.17,28.2,Surabaya,Makassar,Surabaya to Makassar,Ship_5038,IMO9767918,Singapore,2021,10725,24322,AIS,Maintenance Required,2023-07-20
2024-01-04 11:58:00,5038,373332000,Under way using engine,11.1,171.8,170.0,Cargo,32.0,229.0,7.2,536.57,-8.49,-20.9,-33.49,10.22,1,5039,1013,1,6,59,10,6,444.65,8.49,110.84,8.12,4.782256,135.217169,2.22,30.44,Port Klang,Belawan,Port Klang to Belawan,Ship_5039,IMO9262189,Liberia,2014,19061,21803,Anemometer,Inactive,2023-12-11
2024-01-04 11:59:00,5039,259769000,Under way using engine,7.4,139.5,149.0,Tanker,24.0,144.0,8.5,413.23,-7.8,-34.41,346.61,2.07,1,5040,1177,9,8,96,47,12,308.97,7.8,90.61,21.91,1.790707,111.749825,1.51,28.36,Surabaya,Makassar,Surabaya to Makassar,Ship_5040,IMO9849447,Marshall Islands,2002,17884,22679,Anemometer,Maintenance Required,2022-02-02
2024-01-04 12:00:00,5040,210051000,Under way using engine,12.7,158.6,158.0,Tanker,24.0,120.0,5.6,474.59,24.05,1.35,-166.0,22.87,1,5041,1411,8,5,96,3,18,340.72,24.05,98.58,65.46,5.059045,134.205046,3.67,31.03,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5041,IMO9953934,Singapore,2009,15128,24293,Engine Sensor,Maintenance Required,2023-05-09
2024-01-04 12:01:00,5041,230007000,Under way using engine,13.4,353.6,355.0,Cargo,21.0,163.0,6.2,-556.95,-12.64,6.84,-43.99,-13.34,1,5042,1877,2,3,90,2,12,179.99,12.64,71.65,23.52,-5.897615,123.875185,2.58,30.09,Surabaya,Belawan,Surabaya to Belawan,Ship_5042,IMO9638304,Indonesia,1994,2752,7559,Anemometer,Active,2023-07-06
2024-01-04 12:02:00,5042,219011922,Under way using engine,10.5,146.3,146.0,Tanker,13.0,83.0,5.5,-314.55,41.96,21.63,285.65,8.18,1,5043,1052,1,8,75,37,18,151.62,41.96,109.58,68.13,2.631193,133.853402,3.94,23.76,Port Klang,Belawan,Port Klang to Belawan,Ship_5043,IMO9209041,Marshall Islands,2001,43295,48516,Fuel Meter,Active,2022-06-27
2024-01-04 12:03:00,5043,219592000,Under way using engine,17.8,6.4,5.0,Passenger,26.0,169.0,6.3,436.92,26.99,18.93,359.16,-12.9,1,5044,1407,1,8,82,31,3,368.56,26.99,84.34,20.42,-6.73493,104.315093,2.07,23.27,Port Klang,Belawan,Port Klang to Belawan,Ship_5044,IMO9330525,Liberia,2004,35943,40001,AIS,Maintenance Required,2022-12-13
2024-01-04 12:04:00,5044,259933000,Under way using engine,8.3,133.0,135.0,Cargo,32.0,190.0,7.2,-440.83,-14.4,7.44,189.99,-10.17,1,5045,1846,6,4,5,33,10,352.2,14.4,104.67,36.84,-3.474755,103.971148,3.9,32.86,Port Klang,Makassar,Port Klang to Makassar,Ship_5045,IMO9358759,Liberia,2015,10473,24581,AIS,Active,2022-10-29
2024-01-04 12:05:00,5045,259933000,Under way using engine,8.1,133.0,135.0,Cargo,32.0,190.0,7.2,-725.68,35.75,11.96,259.51,-7.98,1,5046,1021,9,8,16,32,7,105.21,35.75,108.02,51.78,-3.770245,117.639033,2.25,32.99,Surabaya,Makassar,Surabaya to Makassar,Ship_5046,IMO9103884,Singapore,1991,37524,49579,GPS,Maintenance Required,2022-07-08
2024-01-04 12:06:00,5046,220550000,Under way using engine,10.3,74.7,74.0,Cargo,13.0,85.0,3.5,394.57,18.94,-38.69,235.37,-4.8,1,5047,1029,7,5,11,43,3,157.39,18.94,75.86,21.13,-9.813121,95.432548,3.89,33.07,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5047,IMO9917935,Singapore,2003,47599,54980,GPS,Inactive,2023-01-17
2024-01-04 12:07:00,5047,477150600,Under way using engine,12.2,164.9,165.0,Tanker,44.0,250.0,8.0,-686.47,3.36,-34.19,188.11,29.41,1,5048,1702,5,5,35,12,19,475.96,3.36,84.8,10.04,5.854109,128.287755,1.76,26.71,Port Klang,Belawan,Port Klang to Belawan,Ship_5048,IMO9135356,Liberia,1994,37656,55320,Engine Sensor,Maintenance Required,2022-03-04
2024-01-04 12:08:00,5048,246684000,Under way using engine,7.3,132.6,132.0,Cargo,13.0,88.0,5.2,235.1,43.84,-37.34,211.31,-20.26,1,5049,1259,2,3,75,3,13,186.88,43.84,106.17,95.17,-6.189385,128.255214,3.46,24.48,Surabaya,Belawan,Surabaya to Belawan,Ship_5049,IMO9638488,Indonesia,2015,37129,54622,Engine Sensor,Maintenance Required,2023-05-09
2024-01-04 12:09:00,5049,311938000,Under way using engine,8.9,55.9,57.0,Cargo,14.0,90.0,3.3,-586.52,26.77,-7.7,72.39,24.6,1,5050,1204,1,7,42,48,4,61.62,26.77,81.61,18.33,2.711251,135.593484,0.48,32.27,Port Klang,Belawan,Port Klang to Belawan,Ship_5050,IMO9794613,Singapore,1993,31020,36292,Engine Sensor,Active,2023-06-08
